http://mediaphoto.mnhn.fr/media/1409919161341B5EjRJN7RmXdc2wk,"MNHN.52.PARATYPE.EP1023.Cyrtotria orientalis (Chopard, 1954)"
http://mediaphoto.mnhn.fr/media/1409909691486gIxKmc9bbr2bIpTs,"MNHN.53.PARATYPE.EP1023.Cyrtotria orientalis (Chopard, 1954)"
http://mediaphoto.mnhn.fr/media/1409919163714rhnLaIJtVzjoTIkZ,"MNHN.54.Non type.EP1024.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/14099165347809Yqlr022kvXiBuBu,"MNHN.55.Non type.EP1024.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409909693231sAhGUelYTuJGAEcJ,"MNHN.56.Non type.EP1024.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409919166822DVSZxjKkDpUw1aZs,"MNHN.57.Non type.EP1025.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409916538598RgCyWah4FApW6Boo,"MNHN.58.Non type.EP1025.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409909697021SawW4GMvbw3xqLHN,"MNHN.59.Non type.EP1025.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409909701140zNWTYc1uWX4n2rzr,"MNHN.60.Non type.EP1029.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409916542377BY2ykojLZPVtKw0x,"MNHN.61.Non type.EP1029.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409919169524enuGVeM9o6Hf5wyx,"MNHN.62.Non type.EP1029.Corydidarum magnifica (Shelford, 1907)"
http://mediaphoto.mnhn.fr/media/1409909702585wRrHCpOcNExwmr7E,"MNHN.63.HOLOTYPE.EP1031.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/1409919171355VC4rM0JxXTqtDy3Q,"MNHN.64.HOLOTYPE.EP1031.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/1409916543845B2oYVVGNFRvRfASM,"MNHN.65.HOLOTYPE.EP1031.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/1409909880563YXTKuQRvrpcgOPmn,"MNHN.66.PARATYPE.EP1032.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/1409919173797fDu6r71emI0VrN4x,"MNHN.67.PARATYPE.EP1032.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/14099165464822PEbPgyXD52ySm7i,"MNHN.68.PARATYPE.EP1032.Derocalymma dasypus Rehn, 1932"
http://mediaphoto.mnhn.fr/media/1409919175469r5mbbvgWoFOky8Ad,"MNHN.69.HOLOTYPE.EP1034.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409916549164EP389MuRyKey9yEs,"MNHN.70.HOLOTYPE.EP1034.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409909883253FLA8fy1kE4L09MEp,"MNHN.71.HOLOTYPE.EP1034.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409916549921oNLr0tUvqCvsz0gz,"MNHN.72.Non type.EP1036.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409919178134BPnUPR5CyjMGpu7p,"MNHN.73.Non type.EP1036.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409909884162BgLkKqpi8uGHi2hs,"MNHN.74.Non type.EP1036.Compsagis lesnei Chopard, 1952"
http://mediaphoto.mnhn.fr/media/1409916550930x7b7BjnuFmL54kRT,"MNHN.75.PARATYPE.EP1037.Salganea ternatensis hirsuta Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909885278H7UrhKloNFwDriYL,"MNHN.76.PARATYPE.EP1037.Salganea ternatensis hirsuta Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919179904RCOvbZ4ctqXmvoJn,"MNHN.77.PARATYPE.EP1037.Salganea ternatensis hirsuta Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909888041ihideo2buvuh43lH,"MNHN.78.PARATYPE.EP1038.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916554013LTrTjMFZL6T92CwO,"MNHN.79.PARATYPE.EP1038.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919183491iWvCYEGU24iq6DaQ,"MNHN.80.PARATYPE.EP1038.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909891446S8OuDchv1a1DtFXg,"MNHN.81.PARATYPE.EP1043.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916557390ZmZ7q3Kf5EUqDWmZ,"MNHN.82.PARATYPE.EP1043.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919185920TU93m8wGJASISQcB,"MNHN.83.PARATYPE.EP1043.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916823435cb77HIC0UpN5lQOs,"MNHN.84.PARATYPE.EP1071.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409909897405ROrRXEIAcbUkaNaj,"MNHN.85.PARATYPE.EP1071.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409919619964Ae0ls6o0W22iIWhP,"MNHN.86.PARATYPE.EP1071.Salganea raggei Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916827591SPA2Qx1LHqluqBDu,"MNHN.87.Non type.EP1073.Salganea morio (Burmeister, 1838)"
http://mediaphoto.mnhn.fr/media/140991962378967771fjykkSbi8R4,"MNHN.88.Non type.EP1073.Salganea morio (Burmeister, 1838)"
http://mediaphoto.mnhn.fr/media/1409909900143PCPezvihLaDBGABk,"MNHN.89.Non type.EP1073.Salganea morio (Burmeister, 1838)"
http://mediaphoto.mnhn.fr/media/1409909903402MwlPezZybOCyLMj1,"MNHN.90.Non type.EP1082.Macropanesthia rhinoceros Saussure, 1895"
http://mediaphoto.mnhn.fr/media/140991683110575A2PWww28ls7695,"MNHN.91.Non type.EP1082.Macropanesthia rhinoceros Saussure, 1895"
http://mediaphoto.mnhn.fr/media/1409919627852bJ3iSkjMiLA0f3xL,"MNHN.92.Non type.EP1082.Macropanesthia rhinoceros Saussure, 1895"
http://mediaphoto.mnhn.fr/media/1409919625977Pvvz0YFKPHe1ZWjb,"MNHN.93.Non type.EP1082.Macropanesthia rhinoceros Saussure, 1895"
http://mediaphoto.mnhn.fr/media/1409909907910uOu4dVTIKHhNKmiv,"MNHN.94.PARATYPE.EP1084.Caeparia donskoffi Roth, 1979"
http://mediaphoto.mnhn.fr/media/1409916835260tY5tDhNv8znTwbPu,"MNHN.95.PARATYPE.EP1084.Caeparia donskoffi Roth, 1979"
